open,high,low,close,volume
1.0805,1.0806,1.0752,1.0787,220194.7
1.078,1.0914,1.0774,1.0883,339891.1
1.0881,1.0968,1.088,1.0965,279046.1
1.0962,1.101,1.0881,1.0906,453205.9
1.0905,1.0921,1.085,1.0872,243374.2
1.0873,1.0888,1.0827,1.0887,302712.5
1.0885,1.0958,1.0883,1.092,196973.9
1.0919,1.0928,1.0847,1.0861,231949.1
1.0863,1.0894,1.0801,1.0853,404235.1
1.0854,1.0885,1.076,1.0768,365073.2
1.0774,1.0899,1.0749,1.0888,359533.2
1.0885,1.0965,1.0876,1.0946,220725.3
1.0947,1.107,1.0936,1.1007,634530.7
1.1003,1.1016,1.0838,1.0861,372540.2
1.0859,1.0934,1.0838,1.0913,285541.3
1.0918,1.0964,1.0898,1.0925,289182.8
1.0925,1.1021,1.0917,1.0959,329827.3
1.096,1.1027,1.0911,1.1014,297578.5
1.1013,1.1193,1.1009,1.118,947365.7
1.1179,1.1305,1.117,1.1281,939099.9
1.1281,1.1283,1.1139,1.1189,710199.9
1.1181,1.1185,1.1073,1.1151,402897.9
1.1154,1.1207,1.107,1.1165,560102.4
1.1168,1.1204,1.1087,1.12,364640.8
1.12,1.131,1.1138,1.1234,1059300.6
1.1233,1.1355,1.1231,1.131,948224.1
1.1309,1.1314,1.1234,1.125,688050.0
1.1252,1.1278,1.1164,1.1217,576185.4
1.1217,1.1239,1.1173,1.1192,468547.2
1.1192,1.1309,1.1188,1.1287,867028.5
1.1282,1.1297,1.1203,1.1213,514631.6
1.121,1.1346,1.121,1.1234,606761.0
1.1234,1.1268,1.1181,1.1211,747465.7
1.121,1.1279,1.1161,1.1213,639636.8
1.1209,1.1266,1.118,1.1259,254548.3
1.126,1.1291,1.1212,1.1263,485964.6
1.1264,1.1392,1.1251,1.1353,683573.9
1.1353,1.1411,1.1301,1.1353,760176.2
1.1355,1.1389,1.1291,1.138,613555.1
1.1384,1.14,1.11,1.1126,1070031.2
1.1129,1.1186,1.0969,1.0998,1533349.2
1.1002,1.1197,1.0959,1.1005,1218243.3
1.1001,1.1145,1.0952,1.1085,534213.0
1.1087,1.1158,1.1024,1.1024,684919.8
1.1025,1.1092,1.0935,1.1085,656401.9
1.1084,1.1134,1.0986,1.0988,461005.9
1.0987,1.1045,1.0961,1.1002,390693.3
1.0999,1.1002,1.0829,1.084,834824.1
1.084,1.0887,1.0779,1.0787,775357.0
1.0783,1.0836,1.0701,1.0736,828063.1
1.0736,1.0789,1.0713,1.0745,481734.3
1.0745,1.0867,1.0726,1.0841,405530.1
1.0842,1.0885,1.0813,1.0838,368959.5
1.084,1.0862,1.0796,1.0812,241689.9
1.0814,1.0935,1.0813,1.0931,429780.7
1.0932,1.105,1.0908,1.0951,653170.1
1.0956,1.0965,1.0891,1.0904,291496.2
1.0898,1.1106,1.0894,1.1098,381859.9
1.1096,1.1138,1.1008,1.1083,530200.7
1.1083,1.1085,1.1025,1.1071,184850.0
1.107,1.1126,1.105,1.1058,277236.3
1.1058,1.1094,1.1023,1.1043,249226.2
1.1037,1.1058,1.093,1.0936,561336.7
1.0936,1.0984,1.0912,1.0912,514946.3
1.0917,1.0936,1.0871,1.0909,627714.8
1.0907,1.0951,1.0871,1.0871,330828.5
1.0869,1.0917,1.0818,1.0881,623005.1
1.088,1.0998,1.087,1.0919,480501.4
1.0919,1.094,1.0889,1.0935,176084.8
1.0942,1.0997,1.0905,1.0921,431335.9
1.0921,1.0962,1.0873,1.0962,296720.8
1.0963,1.0967,1.0909,1.0963,142159.2
1.0961,1.0984,1.093,1.0973,43514.1
1.0973,1.098,1.0915,1.0961,108032.4
1.0957,1.0963,1.0918,1.0963,126138.0
1.0965,1.1086,1.0965,1.1065,203867.3
1.1063,1.1167,1.1063,1.1123,482639.2
1.1126,1.1215,1.1057,1.116,444607.2
1.116,1.1192,1.1137,1.1183,187154.2
1.1182,1.1323,1.1105,1.1261,881749.2
1.1267,1.1338,1.1204,1.1333,606875.5
1.1327,1.1332,1.124,1.1273,474485.5
1.1274,1.1326,1.1155,1.1171,353370.0
1.1168,1.1205,1.111,1.1193,693752.1
1.1193,1.1209,1.1095,1.1135,285161.0
1.1136,1.1136,1.1037,1.1047,335849.0
1.1051,1.1052,1.0938,1.0993,475061.1
1.0987,1.1068,1.0974,1.1068,259679.4
1.1075,1.1207,1.1045,1.1194,666055.0
1.1194,1.1228,1.1147,1.1199,610990.6
1.1199,1.1243,1.1106,1.1135,299708.5
1.1131,1.1151,1.1068,1.1078,177895.2
1.1078,1.1078,1.1014,1.1057,166475.9
1.1056,1.1436,1.1056,1.1375,1877602.7
1.1375,1.1598,1.1375,1.1588,1517787.6
1.1588,1.1628,1.1558,1.1611,1194558.0
1.1614,1.17,1.1589,1.1654,1105076.6
1.1648,1.172,1.1607,1.1637,1005267.1
1.1636,1.174,1.1629,1.1657,510797.1
1.1655,1.1795,1.1651,1.1773,577308.2
1.1776,1.179,1.1623,1.164,971699.8
1.1641,1.1696,1.1574,1.1663,784723.2
1.1666,1.1786,1.1658,1.1666,441115.1
1.1666,1.1672,1.1576,1.162,358853.7
1.1618,1.1673,1.1609,1.163,238271.3
1.163,1.1665,1.1541,1.1616,587162.6
1.1621,1.1658,1.1547,1.1581,262538.6
1.1586,1.1601,1.1554,1.1587,128921.8
1.1586,1.1723,1.1586,1.1672,642413.0
1.1668,1.1689,1.1623,1.1683,263324.1
1.1691,1.1789,1.1691,1.1754,267462.9
1.1758,1.188,1.1753,1.1814,470578.6
1.181,1.1838,1.1692,1.1707,321678.0
1.1694,1.1817,1.1694,1.1766,265151.2
1.1763,1.1845,1.1761,1.1831,492326.1
1.1832,1.1944,1.1825,1.1886,537221.1
1.1889,1.1961,1.1884,1.1939,304060.5
1.1939,1.2,1.1915,1.1988,585972.4
1.1987,1.2074,1.1961,1.2022,497931.7
1.2021,1.2342,1.2011,1.2269,2554184.6
1.2269,1.2549,1.2251,1.2448,2231250.0
1.2452,1.2452,1.2173,1.23,1128485.7
1.2292,1.26,1.2274,1.2364,1328378.9
1.2358,1.2417,1.2258,1.2298,810526.5
1.2299,1.2385,1.2264,1.232,472336.8
1.2317,1.2388,1.2262,1.2271,536509.8
1.2272,1.2333,1.2171,1.2256,683250.3
1.2255,1.2255,1.2115,1.2121,658222.0
1.2124,1.2173,1.2073,1.2099,821762.9
1.2101,1.2255,1.21,1.217,866067.5
1.2172,1.2176,1.2085,1.211,390427.0
1.2107,1.2115,1.2013,1.2075,677503.5
1.2072,1.2076,1.1876,1.1876,659307.4
1.1879,1.1883,1.1726,1.1758,701529.2
1.1758,1.1868,1.1728,1.185,315002.1
1.1845,1.1851,1.1682,1.1693,557597.9
1.169,1.1729,1.1655,1.1694,514459.7
1.1693,1.1729,1.164,1.168,208782.5
1.168,1.1788,1.1674,1.1783,156153.3
1.1774,1.1845,1.1769,1.1779,355277.3
1.1779,1.1813,1.1734,1.1758,309223.5
1.1763,1.1777,1.1716,1.1746,180123.8
1.1745,1.1751,1.1662,1.1703,236236.5
1.1702,1.1786,1.1669,1.1777,418505.0
1.1772,1.1863,1.176,1.1837,328239.7
1.1828,1.1851,1.1692,1.1696,369429.9
1.1694,1.1848,1.1627,1.1818,454169.1
1.1815,1.1875,1.1798,1.184,176696.5
1.1841,1.1953,1.1835,1.1933,328413.3
1.1932,1.2027,1.1924,1.2017,317131.6
1.2012,1.2061,1.1976,1.2043,392606.0
1.205,1.211,1.1995,1.2064,281366.2
1.2059,1.2128,1.2054,1.2101,303424.4
1.21,1.2149,1.2034,1.2061,654416.5
1.2061,1.2107,1.2011,1.2087,359410.9
1.2084,1.2084,1.1981,1.1993,310767.4
1.1994,1.2058,1.1994,1.2052,161247.8
1.2051,1.2071,1.1966,1.1976,200677.9
1.198,1.2042,1.1956,1.2042,210402.1
1.2041,1.2065,1.2005,1.2051,195790.7
1.2052,1.2058,1.1993,1.203,244513.5
1.203,1.2152,1.2016,1.2136,524400.6
1.2139,1.2229,1.2095,1.2225,379212.8
1.2223,1.225,1.2045,1.2097,602345.8
1.2096,1.2105,1.2021,1.2071,378255.6
1.2073,1.2089,1.2033,1.2041,220211.1
1.2037,1.2115,1.2029,1.2113,262771.0
1.2114,1.2156,1.2053,1.2073,395616.1
1.2072,1.2145,1.2033,1.2111,316388.0
1.2112,1.235,1.211,1.2334,640139.0
1.2334,1.2354,1.2242,1.2256,687492.3
1.2259,1.228,1.2198,1.2259,387983.8
1.2262,1.2264,1.2151,1.2161,339064.1
1.2162,1.2172,1.204,1.2117,406589.0
1.2118,1.2268,1.2065,1.2181,416310.8
1.2182,1.235,1.2163,1.2294,333918.2
1.2288,1.2325,1.2194,1.2224,390546.7
1.2224,1.2233,1.206,1.2081,341943.4
1.2079,1.2206,1.2078,1.2179,161017.2
1.2182,1.22,1.2137,1.2149,96854.3
1.215,1.2252,1.214,1.2216,254349.5
1.2222,1.2328,1.2181,1.2266,304093.7
1.2278,1.2431,1.2269,1.2359,703037.0
1.2349,1.2499,1.2319,1.2465,336337.1
1.2465,1.2649,1.2414,1.2424,2044035.4
1.242,1.248,1.2262,1.2323,720339.8
1.2326,1.2433,1.2326,1.2384,218809.1
1.2385,1.24,1.2322,1.237,112955.1
1.2376,1.2378,1.2288,1.2292,242069.2
1.2292,1.2355,1.2247,1.2331,185716.1
1.233,1.2364,1.2253,1.2282,233289.2
1.2282,1.242,1.2275,1.2367,396805.0
1.237,1.2568,1.237,1.2484,708732.2
1.2482,1.2652,1.2434,1.258,834274.7
1.2575,1.2706,1.2566,1.2668,800092.0
1.2665,1.2717,1.2615,1.2637,627008.9
1.2634,1.2741,1.2535,1.2579,715332.6
1.2581,1.2635,1.2482,1.259,378053.1
1.259,1.2689,1.2423,1.2446,1024867.1
1.2442,1.2511,1.2417,1.2478,353594.0
1.2478,1.2546,1.2423,1.2545,217970.5
1.2535,1.2633,1.2512,1.2605,469166.5
1.2603,1.2612,1.248,1.2506,328573.6
1.2509,1.2556,1.2478,1.2545,375552.7
1.2542,1.2552,1.2453,1.2464,392173.5
1.2465,1.2502,1.2447,1.2475,307825.1
1.2477,1.2483,1.2426,1.2432,257486.9
1.2433,1.2442,1.2329,1.2334,362648.3
1.2336,1.2465,1.2329,1.2465,259565.8
1.2472,1.2535,1.2404,1.2526,324850.2
1.2528,1.2617,1.2516,1.2617,326380.0
1.2615,1.2615,1.2516,1.2559,297642.7
1.2558,1.258,1.2501,1.2522,360194.8
1.2522,1.2567,1.2485,1.2525,199875.5
1.2525,1.2575,1.2444,1.2461,326377.1
1.246,1.2586,1.2449,1.2478,434306.4
1.2471,1.2506,1.244,1.2443,381570.3
1.2446,1.2481,1.237,1.2421,716883.5
1.2423,1.2482,1.24,1.2412,354875.5
1.2414,1.257,1.24,1.2512,340386.4
1.2524,1.2585,1.2497,1.253,277796.7
1.2526,1.2628,1.2432,1.2512,969126.0
1.2514,1.2569,1.2292,1.2295,1242256.4
1.2291,1.2401,1.228,1.2388,467305.5
1.2388,1.2502,1.2337,1.2495,382699.6
1.2497,1.2502,1.2403,1.2427,599389.5
1.2434,1.2499,1.2342,1.2499,378515.2
1.2499,1.2517,1.2405,1.2514,284671.3
1.2515,1.256,1.2433,1.2532,428917.0
1.2532,1.2622,1.2459,1.2611,465013.5
1.261,1.271,1.2587,1.2622,1089897.1
1.2621,1.2645,1.23,1.2342,1085249.9
1.2346,1.2403,1.2227,1.2343,621441.3
1.2343,1.2566,1.2268,1.2551,407465.2
1.2551,1.259,1.2414,1.2471,333872.3
1.2472,1.2762,1.2465,1.2674,1005228.8
1.2676,1.281,1.2669,1.2763,761768.9
1.2766,1.2808,1.2527,1.2638,678566.2
1.2638,1.2652,1.2526,1.2651,275449.8
1.2652,1.2722,1.2606,1.2651,334510.6
1.2648,1.2709,1.2562,1.2696,251856.6
1.2691,1.2784,1.2681,1.2774,332435.6
1.2773,1.2832,1.276,1.2806,568162.6
1.2805,1.29,1.2796,1.2869,511233.0
1.2871,1.2999,1.2769,1.2771,654395.7
1.2771,1.2999,1.2744,1.2831,674264.2
1.2828,1.2942,1.2764,1.2911,556093.1
1.2913,1.2951,1.2832,1.2873,450363.9
1.287,1.2972,1.2754,1.2783,661624.7
1.2786,1.2853,1.273,1.2787,441745.7
1.2788,1.2788,1.2595,1.2626,475551.8
1.2622,1.2669,1.2439,1.2455,444314.3
1.2457,1.2464,1.2298,1.2423,644187.4
1.2429,1.253,1.2237,1.2241,575918.0
1.2239,1.2311,1.2138,1.2264,603003.7
1.2262,1.2358,1.2118,1.2138,529041.7
1.2137,1.2211,1.2006,1.2017,572977.6
1.2019,1.2101,1.17,1.1915,1132194.5
1.192,1.2264,1.1916,1.2257,748479.3
1.2252,1.2398,1.2218,1.2369,849005.7
1.2372,1.251,1.2371,1.2421,324593.9
1.2419,1.2567,1.2384,1.2553,345473.4
1.2554,1.2763,1.2546,1.2586,763854.4
1.2587,1.2654,1.2389,1.2417,480123.4
1.2422,1.2596,1.2389,1.2563,154705.8
1.2563,1.2586,1.2461,1.2522,149374.5
1.2523,1.2597,1.245,1.2458,304899.6
1.2459,1.2517,1.2342,1.2459,278605.9
1.2459,1.2538,1.2423,1.2488,194569.4
1.2491,1.2596,1.2378,1.2495,694663.8
1.2478,1.2511,1.2437,1.2481,298455.0
1.2474,1.2481,1.2379,1.2426,357572.1
1.2413,1.2492,1.2379,1.2429,423005.8
1.2431,1.2455,1.2308,1.2378,180815.8
1.2384,1.243,1.231,1.237,206697.8
1.2374,1.2495,1.2369,1.2396,653563.0
1.2396,1.2424,1.2288,1.2319,379182.1
1.2327,1.2386,1.227,1.236,544454.0
1.2349,1.2437,1.2326,1.2411,479804.9
1.2411,1.2496,1.2378,1.2405,492382.0
1.2394,1.255,1.2368,1.253,363147.8
1.253,1.2535,1.2395,1.2458,402610.1
1.2456,1.247,1.229,1.2301,318298.4
1.2293,1.2433,1.2291,1.2419,161206.7
1.2421,1.2467,1.2413,1.2425,201745.3
1.242,1.2442,1.2314,1.2342,382949.9
1.2339,1.2343,1.2173,1.2178,281804.5
1.2179,1.2288,1.2173,1.228,262689.3
1.2281,1.2315,1.2276,1.2295,184542.3
1.229,1.2306,1.2181,1.2187,137727.1
1.2188,1.2216,1.1962,1.2029,678047.6
1.2033,1.2089,1.1889,1.1923,577173.8
1.1918,1.1999,1.1823,1.1926,778316.0
1.192,1.2035,1.1882,1.1993,965011.1
1.1995,1.1998,1.1736,1.1867,1606867.7
1.1865,1.1941,1.1731,1.1731,579299.6
1.173,1.184,1.1723,1.1819,311942.2
1.1817,1.1885,1.1778,1.1874,176006.9
1.1875,1.1908,1.1763,1.177,258993.8
1.1768,1.1935,1.1768,1.1933,238420.7
1.1933,1.2141,1.1932,1.2008,917296.4
1.2008,1.2042,1.1969,1.1994,305312.5
1.2002,1.2016,1.1913,1.1928,152359.4
1.1925,1.2033,1.1895,1.2032,151036.3
1.2026,1.208,1.1999,1.2046,229116.6
1.2043,1.2099,1.1971,1.2096,250267.9
1.2096,1.216,1.2081,1.2089,248413.0
1.2084,1.2154,1.2023,1.2092,393535.9
1.21,1.2126,1.2046,1.2117,554445.9
1.2118,1.2186,1.209,1.2186,496276.0
1.2185,1.236,1.2169,1.2283,550698.0
1.2284,1.2521,1.2237,1.2494,775928.1
1.2499,1.2542,1.2391,1.2393,696703.0
1.2394,1.2438,1.2352,1.2426,270184.4
1.2421,1.25,1.2389,1.2468,305810.8
1.2465,1.2519,1.2366,1.2419,461290.8
1.2413,1.2445,1.2395,1.2433,385181.5
1.2432,1.256,1.242,1.2512,739221.5
1.251,1.252,1.2225,1.2278,1382071.3
1.2279,1.2358,1.2252,1.2278,387235.2
1.2267,1.2307,1.2216,1.2219,242041.1
1.2218,1.2242,1.2051,1.2068,877982.9
1.207,1.2153,1.1991,1.2145,400598.4
1.2143,1.2171,1.2044,1.2055,292555.5
1.2054,1.2167,1.2021,1.2143,209824.0
1.2138,1.2304,1.2128,1.2153,542184.3
1.2156,1.2216,1.2052,1.2126,413800.7
1.2121,1.237,1.2072,1.21,982457.6
1.2109,1.2219,1.2082,1.2194,393850.8
1.2192,1.2324,1.2118,1.2285,770223.7
1.2288,1.2348,1.2222,1.2329,875703.1
1.2332,1.2416,1.2211,1.2286,785900.4
1.2291,1.2328,1.2218,1.2311,577208.9
1.2315,1.2358,1.2217,1.228,601274.2
1.2287,1.2439,1.2177,1.2345,926462.1
1.2344,1.2385,1.2253,1.2342,420924.5
1.2336,1.2355,1.2145,1.2178,791897.4
1.218,1.2287,1.2172,1.2277,322278.6
1.2279,1.2309,1.2166,1.2227,604345.5
1.2228,1.2341,1.222,1.228,440461.1
1.228,1.2375,1.2251,1.2251,560895.7
1.2251,1.2289,1.216,1.2257,338003.5
1.2253,1.227,1.214,1.2247,366290.4
1.2247,1.236,1.2245,1.234,401898.9
1.233,1.2395,1.2293,1.2352,581441.4
1.2353,1.24,1.2228,1.2266,780968.7
1.2259,1.2377,1.2202,1.2246,518277.0
1.2246,1.2314,1.2145,1.215,321136.5
1.216,1.223,1.213,1.2187,423829.0
1.2178,1.2304,1.2152,1.2286,338835.7
1.2288,1.2319,1.2197,1.2208,526273.8
1.2203,1.2411,1.2201,1.2371,732649.7
1.237,1.2403,1.225,1.2287,665205.6
1.2289,1.2312,1.2187,1.2238,733102.8
1.2238,1.2391,1.2204,1.2337,697129.6
1.2337,1.234,1.2219,1.2252,410970.3
1.2253,1.2268,1.2167,1.2247,278539.2
1.2248,1.2291,1.212,1.2124,344751.2
1.2126,1.2138,1.2,1.2066,849062.8
1.2068,1.2147,1.2029,1.2108,181761.1
1.211,1.2285,1.211,1.2268,203956.5
1.2272,1.2331,1.2203,1.2249,593050.1
1.2247,1.2418,1.2204,1.2362,563427.1
1.2365,1.2504,1.2361,1.2397,553776.6
1.2396,1.2506,1.2375,1.2418,550242.0
1.2415,1.2425,1.2145,1.2164,726250.2
1.2165,1.2229,1.1914,1.2215,1099145.6
1.2217,1.2242,1.2071,1.2133,497794.0
1.2137,1.2284,1.2135,1.226,559982.5
1.2258,1.2258,1.2119,1.2163,577117.6
1.217,1.2237,1.2089,1.2118,635851.9
1.2122,1.2231,1.2111,1.2195,324176.2
1.2194,1.2213,1.2095,1.2125,153575.3
1.2124,1.2176,1.2099,1.2134,143227.0
1.2134,1.2158,1.2028,1.2042,688879.1
1.2045,1.2063,1.1928,1.1968,453422.3
1.1969,1.2025,1.1817,1.196,638137.1
1.196,1.1999,1.1893,1.1959,248439.0
1.1969,1.2062,1.1949,1.2021,231294.5
1.2013,1.2114,1.2011,1.2106,298571.3
1.2104,1.2176,1.2067,1.2175,147024.0
1.2172,1.2181,1.2038,1.2085,575935.0
1.2084,1.2158,1.2031,1.212,534587.4
1.212,1.2147,1.2057,1.207,335142.8
1.2078,1.2084,1.193,1.1943,380812.3
1.1943,1.2017,1.1888,1.201,396080.2
1.2013,1.2077,1.1999,1.2009,376160.0
1.2012,1.2045,1.1847,1.1903,452886.9
1.1909,1.1953,1.1836,1.1928,561099.3
1.1924,1.2107,1.1913,1.2089,533968.6
1.209,1.2101,1.1968,1.2004,376050.6
1.2001,1.2092,1.198,1.2078,472841.1
1.2077,1.2172,1.2055,1.2074,520906.7
1.2075,1.2182,1.2022,1.216,476434.9
1.216,1.2186,1.2047,1.2075,587294.8
1.2075,1.2089,1.1984,1.2049,540241.4
1.2051,1.2223,1.1999,1.2219,693172.9
1.2224,1.2277,1.2153,1.2187,569286.5
1.2184,1.2411,1.2184,1.2308,782236.0
1.2311,1.2419,1.2304,1.2394,847749.6
1.2399,1.2672,1.2385,1.2661,973543.3
1.266,1.2717,1.2283,1.2308,1054884.5
1.2301,1.2411,1.223,1.2294,770065.1
1.2294,1.2368,1.2162,1.218,578991.2
1.2178,1.2192,1.1876,1.1895,1229452.3
1.1893,1.2004,1.148,1.1843,2807791.1
1.1844,1.1914,1.1567,1.1705,1216607.6
1.1704,1.1757,1.1336,1.1372,2130571.2
1.137,1.1546,1.1022,1.1461,2997778.0
1.1455,1.1578,1.1359,1.1441,1377506.8
1.1447,1.1694,1.1421,1.1604,558926.3
1.1605,1.17,1.1593,1.1615,493433.3
1.1612,1.1683,1.1394,1.1434,823062.7
1.1433,1.1558,1.1368,1.1484,878441.0
1.1486,1.1508,1.1253,1.1273,729277.8
1.1276,1.1348,1.1174,1.1191,738225.5
1.1195,1.1247,1.08,1.1195,1736471.7
1.1193,1.1237,1.101,1.1217,1171412.2
1.1215,1.1317,1.1116,1.1256,772906.9
1.1247,1.13,1.1067,1.1127,733717.2
1.1126,1.1288,1.0949,1.1265,811410.3
1.1269,1.1353,1.1216,1.1284,729052.4
1.1279,1.1337,1.1212,1.1314,400331.1
1.1309,1.1425,1.1175,1.1422,898660.0
1.1419,1.163,1.1356,1.1612,1131864.3
1.1614,1.1651,1.15,1.1596,914141.1
1.159,1.16,1.1402,1.1425,376532.9
1.1427,1.1531,1.1373,1.1404,458189.3
1.1404,1.1474,1.1319,1.1365,449014.4
1.1367,1.1395,1.1141,1.1165,761724.6
1.1159,1.1266,1.1132,1.1259,442015.0
1.1257,1.1468,1.1243,1.146,417605.7
1.1461,1.1483,1.1372,1.1418,649750.2
1.1422,1.1452,1.1389,1.1441,262049.3
1.144,1.1472,1.1351,1.1363,289569.2
1.1365,1.1484,1.1361,1.14,154001.3
1.1411,1.1422,1.1277,1.1295,233982.9
1.1295,1.1396,1.1291,1.139,203751.2
1.1394,1.1566,1.1393,1.1562,304807.9
1.1561,1.1592,1.1512,1.1558,269221.0
1.1553,1.1626,1.1523,1.1626,142264.7
1.1626,1.173,1.1585,1.1713,461114.9
1.1715,1.1739,1.1642,1.1732,580303.7
1.173,1.1807,1.1673,1.1694,504176.7
1.1699,1.1713,1.1571,1.1614,434114.9
1.1611,1.1644,1.157,1.157,140926.0
1.1569,1.1622,1.1527,1.1593,239716.1
1.1583,1.1703,1.1541,1.165,188970.5
1.1649,1.1672,1.158,1.1603,151302.5
1.16,1.165,1.1509,1.1518,452951.5
1.1518,1.1621,1.1483,1.1611,290983.1
1.1612,1.1705,1.1588,1.1655,292915.2
1.1657,1.173,1.1628,1.17,162908.8
1.17,1.1823,1.169,1.1784,537584.5
1.1783,1.1885,1.1768,1.1848,464469.4
1.185,1.2028,1.1849,1.2028,552754.7
1.2029,1.2029,1.1947,1.1951,220149.2
1.1948,1.1949,1.1816,1.1894,297045.3
1.189,1.1894,1.1705,1.1817,250378.5
1.1814,1.187,1.1696,1.1725,252352.1
1.1721,1.1757,1.1661,1.1694,311192.4
1.1688,1.1801,1.1622,1.1626,282767.6
1.1623,1.172,1.1568,1.1702,679263.7
1.1696,1.1727,1.1576,1.1725,512817.2
1.1723,1.1768,1.1527,1.1527,386337.8
1.1521,1.1629,1.1453,1.1584,465977.1
1.1586,1.1615,1.1341,1.1417,731076.0
1.1422,1.1426,1.1284,1.1394,691926.8
1.1393,1.15,1.1375,1.1472,149825.3
1.1469,1.1486,1.1398,1.1432,151274.7
1.1434,1.1442,1.1114,1.1229,783724.1
1.1228,1.1233,1.1056,1.1189,648977.7
1.1191,1.1318,1.1126,1.1298,260459.6
1.1293,1.1327,1.1216,1.1271,236135.0
1.1265,1.1298,1.1082,1.1089,541997.5
1.1082,1.1185,1.1042,1.1045,503356.0
1.105,1.1119,1.0991,1.1,275041.8
1.0998,1.1148,1.099,1.1131,437175.2
1.113,1.1174,1.0937,1.0943,539676.1
1.0947,1.0954,1.0777,1.084,1810439.7
1.084,1.0945,1.0625,1.0925,927635.4
1.0922,1.0972,1.0779,1.0887,364620.3
1.0884,1.0982,1.0876,1.0951,347793.0
1.0945,1.0965,1.0854,1.0915,257343.7
1.0908,1.0915,1.0737,1.0759,593248.8
1.0759,1.0932,1.0737,1.0923,234779.0
1.0919,1.0933,1.0758,1.0761,260450.9
1.0762,1.0792,1.0607,1.0788,310367.8
1.0788,1.0831,1.0711,1.0733,195280.9
1.074,1.0872,1.071,1.0872,209935.2
1.0869,1.0968,1.0798,1.0839,578745.2
1.0847,1.0933,1.0735,1.0933,407320.5
1.0933,1.098,1.0908,1.0936,214284.8
1.0936,1.0939,1.0843,1.0892,219251.2
1.0894,1.1,1.0894,1.0996,347227.7
1.0997,1.1053,1.0973,1.0973,193810.8
1.0979,1.1036,1.0914,1.0955,280914.7
1.0961,1.1041,1.091,1.1031,143110.4
1.1031,1.1052,1.0965,1.1027,169174.2
1.1029,1.105,1.0923,1.1036,181320.1
1.1033,1.1134,1.1023,1.1042,252982.7
1.1045,1.1088,1.0968,1.0989,162425.9
1.0986,1.105,1.0978,1.1043,161990.6
1.1041,1.1097,1.0964,1.0975,252245.5
1.0988,1.1179,1.0963,1.111,218513.4
1.1108,1.1227,1.1074,1.1206,301685.7
1.1205,1.1258,1.1107,1.1132,390294.9
1.1135,1.1155,1.1041,1.1045,452501.3
1.1055,1.1137,1.104,1.111,223282.4
1.1103,1.1163,1.1072,1.1119,270211.3
1.1116,1.1144,1.1074,1.1088,186663.2
1.1085,1.1226,1.0998,1.1197,534054.4
1.1192,1.1266,1.1131,1.1144,456966.1
1.1143,1.1177,1.1057,1.1091,293116.2
1.1101,1.1293,1.1091,1.1259,504524.1
1.1259,1.157,1.11,1.1556,2376582.8
1.1555,1.1702,1.1434,1.1535,1512805.6
1.1526,1.1664,1.1388,1.1511,1399293.0
1.1514,1.1653,1.1509,1.1597,956632.9
1.1593,1.182,1.1542,1.1802,1167205.6
1.1797,1.1878,1.168,1.1825,822632.0
1.1823,1.1827,1.154,1.1744,1158728.5
1.1742,1.182,1.1693,1.1753,595675.0
1.1755,1.177,1.1574,1.169,414380.9
1.1692,1.1898,1.1656,1.1788,1560763.6
1.1785,1.1922,1.1698,1.1897,707984.7
1.1887,1.1929,1.1691,1.174,493124.1
1.174,1.1776,1.158,1.1723,462915.3
1.1725,1.1873,1.1708,1.1836,445875.8
1.1842,1.22,1.1815,1.213,1331538.4
1.2129,1.2215,1.1928,1.1936,835493.3
1.1929,1.1991,1.1886,1.1941,304348.4
1.1945,1.2044,1.1905,1.2007,330961.4
1.2009,1.2098,1.1958,1.1985,446632.9
1.1985,1.2042,1.1944,1.1985,311734.0
1.1989,1.205,1.1922,1.2036,676988.1
1.2023,1.2199,1.1946,1.2134,690768.6
1.2138,1.23,1.1794,1.1821,2459088.5
1.1817,1.191,1.1574,1.1735,1614782.6
1.174,1.1748,1.148,1.1634,1019484.8
1.1634,1.1675,1.1463,1.1488,541691.6
1.1481,1.1563,1.1257,1.1531,1650100.6
1.1534,1.1564,1.1467,1.1486,557866.3
1.1489,1.1616,1.1444,1.1577,450633.7
1.1582,1.161,1.1389,1.1429,242346.9
1.143,1.1447,1.119,1.124,604050.2
1.124,1.1363,1.1101,1.1333,790266.9
1.1331,1.1477,1.1321,1.1469,271821.6
1.1468,1.1506,1.1402,1.1414,264811.9
1.1407,1.1639,1.1356,1.1636,693399.0
1.163,1.1675,1.1583,1.1633,698845.2
1.1632,1.1696,1.1572,1.1596,262280.4
1.1586,1.1622,1.157,1.159,90966.2
1.1585,1.1592,1.149,1.1537,244046.4
1.1535,1.1638,1.1529,1.163,232843.5
1.1622,1.1673,1.1613,1.1658,261495.3
1.1654,1.1687,1.1618,1.165,193627.6
1.1647,1.1692,1.1561,1.1635,270146.6
1.1639,1.1675,1.1554,1.159,231912.3
1.1585,1.1643,1.1459,1.146,238789.0
1.1463,1.1536,1.1461,1.1466,220607.5
1.1461,1.1579,1.1426,1.1519,288028.7
1.152,1.1539,1.1386,1.1399,373759.4
1.1402,1.1497,1.1364,1.1458,294975.7
1.1458,1.1633,1.1445,1.1621,331169.4
1.1623,1.1634,1.1537,1.1546,331389.2
1.1545,1.1631,1.1495,1.1538,213453.0
1.154,1.1568,1.1482,1.1505,239559.0
